id,article_id,article_title,section_path,heading,level,question,base_pca1,base_pca2,instruct_pca1,instruct_pca2,base_total_influence,instruct_total_influence,base_top_k_count,instruct_top_k_count,influence_diff,norm_base_influence,norm_instruct_influence,bert_umap1,bert_umap2,base_hub_score,instruct_hub_score
2272,8895,Chemical element,Nomenclature and symbols > Atomic numbers,Atomic numbers,3,What are atomic numbers and how are they assigned?,0.093186,8.585497,5.318666,0.012952,1.448956,1.564188,5,7,0.115232,0.014436,0.021228,3.6876307,4.8996882,-5,-3
2273,8895,Chemical element,Nomenclature and symbols > Element names,Element names,3,How did chemical elements get their names?,1.233846,10.047321,6.627216,-1.045943,2.072502,1.070537,10,3,-1.001965,0.020648,0.014529,3.8308117,4.846766,0,-7
2274,8895,Chemical element,Nomenclature and symbols > Chemical symbols > Specific elements,Specific elements,4,What are the chemical symbols for specific elements?,7.09692,7.260288,10.884289,-0.408436,0.966447,1.499867,1,8,0.53342,0.009629,0.020355,3.8263643,4.837959,-9,-2
2275,8895,Chemical element,Nomenclature and symbols > Chemical symbols > General chemical symbols,General chemical symbols,4,What general chemical symbols are used in chemistry?,2.778615,9.406268,8.064931,1.429473,6.061256,3.989769,58,36,-2.071487,0.060387,0.054147,3.8002784,4.8288665,48,26
2276,8895,Chemical element,Nomenclature and symbols > Chemical symbols > Isotope symbols,Isotope symbols,4,How are isotopes represented using chemical symbols?,2.91641,9.451222,6.723022,0.732357,0.969204,2.497809,1,14,1.528606,0.009656,0.033899,3.7028894,4.8487225,-9,4
2277,8895,Chemical element,Origin of the elements,Origin of the elements,2,How were the chemical elements formed in the universe?,5.547357,4.976641,5.852068,1.211765,2.418362,5.079031,15,42,2.660669,0.024094,0.06893,3.552037,5.6202993,5,32
2278,8895,Chemical element,Abundance,Abundance,2,Which elements are most abundant in the universe and on Earth?,0.355346,8.785864,12.317549,0.292138,0.0,0.0,0,0,0.0,0.0,0.0,2.903154,5.154623,-10,-10
2279,8895,Chemical element,History,History,2,How was the concept of chemical elements discovered?,4.736842,6.58934,7.31521,3.159166,1.941694,3.875671,12,30,1.933977,0.019345,0.052598,4.214359,4.8254995,2,20
2280,8895,Chemical element,History > Classical definitions,Classical definitions,3,How were elements defined in classical chemistry?,3.787401,9.29901,8.298647,0.735516,0.0,0.0,0,0,0.0,0.0,0.0,4.846399,4.5239806,-10,-10
2281,8895,Chemical element,History > Chemical definitions > Robert Boyle,Robert Boyle,4,What was Robert Boyle's contribution to defining elements?,7.670332,6.842861,12.891938,2.497612,0.982649,1.564175,1,4,0.581526,0.00979,0.021228,4.7793717,4.601553,-9,-6
2282,8895,Chemical element,History > Chemical definitions > Isaac Watts,Isaac Watts,4,What did Isaac Watts contribute to understanding chemical elements?,8.363096,7.247373,12.561386,2.985024,0.0,1.049336,0,2,1.049336,0.0,0.014241,4.7938104,4.536415,-10,-8
2283,8895,Chemical element,History > Chemical definitions > Tabulation,Tabulation,4,When were the chemical elements first organized into tables?,5.824652,6.074803,8.909235,3.627968,0.0,0.0,0,0,0.0,0.0,0.0,3.8398752,4.8753276,-10,-10
2284,8895,Chemical element,History > Atomic definitions,Atomic definitions,3,How did atomic theory change the definition of elements?,2.2067,9.452066,9.289204,0.198928,0.126209,1.040613,1,2,0.914404,0.001257,0.014123,3.7781582,4.9023986,-9,-8
2285,8895,Chemical element,History > Discovery and recognition of various elements,Discovery and recognition of various elements,3,How were different chemical elements discovered over time?,7.895267,7.683549,10.775723,3.183682,0.0,0.978898,0,1,0.978898,0.0,0.013285,3.7705605,4.9608326,-10,-9
2286,8895,Chemical element,History > Recently discovered elements,Recently discovered elements,3,What are the most recently discovered chemical elements?,1.685799,8.839129,6.291842,0.701992,0.0,0.0,0,0,0.0,0.0,0.0,3.7263896,4.9075956,-10,-10
2287,8944,Communication,Introduction,Introduction,0,What is communication?,2.957618,9.729977,6.440203,1.21772,1.548055,1.577956,8,11,0.029901,0.015423,0.021415,10.624949,3.5129027,-2,1
2288,8944,Communication,Definitions,Definitions,2,How do experts define communication?,8.371185,8.996583,11.501269,3.155536,7.845438,1.712878,34,7,-6.13256,0.078163,0.023246,10.609873,3.4748883,24,-3
2289,8944,Communication,Models of communication,Models of communication,2,How do communication models explain the process of exchanging information?,8.116969,8.652815,11.847474,3.256741,1.186674,0.967751,3,1,-0.218923,0.011823,0.013134,10.626164,3.4752676,-7,-9
2290,8944,Communication,Human,Human,2,How do humans communicate with each other?,8.439652,8.922982,11.020696,2.677994,2.576079,2.299672,10,13,-0.276407,0.025665,0.03121,10.614319,3.4592998,0,3
2291,8944,Communication,Human > Verbal,Verbal,3,How does verbal communication work?,8.486272,9.058336,10.767962,2.838492,7.33318,1.378719,28,4,-5.954461,0.073059,0.018711,10.519661,3.27391,18,-6
2292,8944,Communication,Human > Non-verbal,Non-verbal,3,What are examples of non-verbal communication?,8.400729,7.885642,11.932012,2.994005,2.626244,2.927155,12,13,0.300911,0.026165,0.039726,10.5991955,3.4920678,2,3
2293,8944,Communication,Human > Interpersonal,Interpersonal,3,What happens during interpersonal communication?,8.464474,8.80357,10.757097,2.733518,11.047643,1.27153,56,5,-9.776113,0.110066,0.017257,10.632724,3.483686,46,-5
2294,8944,Communication,Human > Intrapersonal,Intrapersonal,3,What is intrapersonal communication?,8.451442,8.238952,11.130887,3.11585,19.315417,16.515902,98,86,-2.799515,0.192436,0.224145,10.60186,3.503621,88,76
2295,8944,Communication,Human > Channels,Channels,3,What channels do people use to communicate?,8.426716,8.863009,11.517178,3.094963,7.997904,9.101564,38,47,1.103659,0.079682,0.123521,10.597343,3.4350615,28,37
2296,8944,Communication,Human > Communicative competence,Communicative competence,3,What makes someone a competent communicator?,6.836612,8.829341,10.956635,2.730273,3.145188,1.385287,20,5,-1.759901,0.031335,0.0188,10.562484,3.3923612,10,-5
2297,8944,Communication,Other species,Other species,2,Do other species communicate?,7.236119,9.284209,10.897968,2.916555,1.102937,1.778446,3,9,0.67551,0.010988,0.024136,10.615403,3.5692854,-7,-1
2298,8944,Communication,Other species > Animals,Animals,3,How do animals communicate with each other?,7.02523,8.836388,11.738364,2.828572,3.356072,1.451298,19,6,-1.904774,0.033436,0.019696,10.556011,3.571925,9,-4
2299,8944,Communication,"Other species > Plants, fungi, and bacteria","Plants, fungi, and bacteria",3,Can plants and bacteria communicate?,6.553762,9.3309,10.2326,2.693379,1.978059,2.065706,10,12,0.087646,0.019707,0.028035,10.608988,3.5868585,0,2
2300,8944,Communication,Other species > Interspecies,Interspecies,3,Can different species communicate with each other?,7.98218,9.292069,10.626377,2.811341,1.332543,1.757747,5,9,0.425204,0.013276,0.023855,10.574268,3.6086078,-5,-1
2301,8944,Communication,Computer,Computer,2,How do computers communicate?,7.679783,6.654944,11.89507,2.134387,27.247912,5.096275,132,25,-22.151638,0.271466,0.069164,10.629861,3.5026906,122,15
2302,8944,Communication,Communication studies,Communication studies,2,What is communication studies as a field?,8.5981,8.825284,11.246885,2.960834,2.32757,7.495763,10,39,5.168193,0.023189,0.101728,10.603028,3.503616,0,29
2303,8944,Communication,History,History,2,How has communication evolved throughout history?,8.590106,8.822057,11.071832,2.916793,1.739074,7.938379,8,46,6.199305,0.017326,0.107735,9.991924,2.4409277,-2,36
2304,9015,Deity,Introduction,Introduction,0,What is a deity?,1.250587,10.04495,6.760321,-1.137611,0.0,0.0,0,0,0.0,0.0,0.0,6.491643,3.063519,-10,-10
2305,9015,Deity,Etymology,Etymology,2,Where does the word deity come from?,0.480578,8.733277,4.429327,0.781987,0.0,0.0,0,0,0.0,0.0,0.0,6.102993,3.4258287,-10,-10
2306,9015,Deity,Definitions,Definitions,2,How do different cultures define what makes something a god?,-0.101882,7.418959,5.359407,0.108249,1.158028,1.048376,3,2,-0.109652,0.011537,0.014228,6.44347,3.1140912,-7,-8
2307,9015,Deity,Prehistoric,Prehistoric,2,Did prehistoric humans worship gods?,7.015117,9.26452,6.50755,-1.056517,0.973321,1.194871,1,5,0.22155,0.009697,0.016216,5.910103,3.6769657,-9,-5
2308,9015,Deity,Religions and cultures > Sub-Saharan African,Sub-Saharan African,3,Who are the major deities in traditional African religions?,6.557395,9.327363,9.660295,1.843956,2.080622,2.247043,8,11,0.166421,0.020729,0.030496,6.163331,3.3079367,-2,1
2309,9015,Deity,Religions and cultures > Ancient Near Eastern > Egyptian,Egyptian,4,What gods did ancient Egyptians worship?,3.562608,9.026884,10.073424,2.439333,1.424566,1.729357,5,7,0.304791,0.014193,0.02347,6.1156898,3.4636428,-5,-3
2310,9015,Deity,Religions and cultures > Ancient Near Eastern > Levantine,Levantine,4,Which deities were worshipped in ancient Canaan and the Levant?,2.12852,8.986578,6.21636,0.110709,1.425999,1.053744,5,2,-0.372254,0.014207,0.014301,6.233308,3.3089926,-5,-8
2311,9015,Deity,Religions and cultures > Ancient Near Eastern > Mesopotamian,Mesopotamian,4,Who were the main gods in ancient Mesopotamia?,7.858305,8.501803,11.730383,3.383126,1.688927,2.51016,6,13,0.821233,0.016826,0.034067,6.132394,3.4579005,-4,3
2312,9015,Deity,Religions and cultures > Indo-European > Germanic,Germanic,4,What gods did Germanic peoples believe in before Christianity?,7.041024,7.258109,11.912075,2.564607,1.273193,2.415111,3,10,1.141918,0.012685,0.032777,6.0282946,3.5595615,-7,0
2313,9015,Deity,Religions and cultures > Indo-European > Greek,Greek,4,Who are the gods and goddesses of Greek mythology?,0.905688,9.529367,5.720789,0.99568,1.697847,7.625691,8,48,5.927844,0.016915,0.103492,6.132043,3.4656503,-2,38
2314,9015,Deity,Religions and cultures > Indo-European > Roman,Roman,4,Which deities did the ancient Romans worship?,3.114869,9.241407,11.52719,3.147717,1.737156,2.059174,7,9,0.322019,0.017307,0.027946,6.215161,3.4675026,-3,-1
2315,9015,Deity,Religions and cultures > Native American > Inca,Inca,4,What gods were important in Inca religion?,6.567104,9.384801,11.072844,3.298558,2.195815,3.025654,10,15,0.829839,0.021876,0.041063,6.1164455,3.3344154,0,5
2316,9015,Deity,Religions and cultures > Native American > Maya and Aztec,Maya and Aztec,4,Who did the Maya and Aztecs worship as gods?,6.975238,9.107553,10.976915,3.174911,2.448842,2.8317,12,12,0.382858,0.024397,0.03843,6.1458793,3.4120648,2,2
2317,9015,Deity,Religions and cultures > Polynesian,Polynesian,3,What deities are central to Polynesian mythology?,3.633976,6.838398,12.269051,3.522668,1.676946,2.507824,7,13,0.830878,0.016707,0.034035,6.3007517,3.1926782,-3,3
2318,9015,Deity,Religions and cultures > Abrahamic > Christianity,Christianity,4,How does Christianity understand God and divinity?,2.658783,9.67188,11.928525,3.422468,1.214136,1.760698,3,7,0.546562,0.012096,0.023895,6.500631,2.9562583,-7,-3
2319,9015,Deity,Religions and cultures > Abrahamic > Islam,Islam,4,What is the Islamic concept of Allah and divine nature?,4.638135,9.018768,10.118287,1.17489,0.0,0.130544,0,1,0.130544,0.0,0.001772,6.531554,2.957081,-10,-9
2320,9015,Deity,Religions and cultures > Abrahamic > Judaism,Judaism,4,How do Jews understand God in Judaism?,8.234594,7.649891,11.768115,3.424528,2.064236,2.22415,8,9,0.159914,0.020566,0.030185,6.5240617,2.9895322,-2,-1
2321,9015,Deity,Religions and cultures > Abrahamic > Mandaeism,Mandaeism,4,What are the divine beings in Mandaeism?,7.265337,8.570315,11.701653,3.378537,1.451243,2.094869,4,9,0.643625,0.014458,0.02843,6.4775414,3.0075173,-6,-1
2322,9015,Deity,Religions and cultures > Asian > Anitism,Anitism,4,What deities are worshipped in Anitism?,3.823778,6.937634,8.728774,2.122515,1.280334,1.513473,4,6,0.233138,0.012756,0.02054,6.404361,3.1078663,-6,-4
2323,9015,Deity,Religions and cultures > Asian > Buddhism,Buddhism,4,Does Buddhism have gods or deities?,1.228609,9.702759,5.973961,0.896395,1.396306,1.948026,4,8,0.55172,0.013911,0.026438,6.409722,3.1224148,-6,-2
2324,9015,Deity,Religions and cultures > Asian > Hinduism,Hinduism,4,Who are the main gods in Hinduism?,7.409982,5.952185,10.920532,-0.619537,0.150993,0.0,1,0,-0.150993,0.001504,0.0,6.374641,3.180903,-9,-10
2325,9015,Deity,Religions and cultures > Asian > Shinto,Shinto,4,What are kami in Shinto religion?,6.862918,7.139104,11.99202,1.208309,2.122632,5.74106,9,28,3.618428,0.021147,0.077915,6.4677734,3.1123507,-1,18
2326,9015,Deity,Religions and cultures > Asian > Taoism,Taoism,4,Are there gods in Taoism?,7.80504,9.166819,11.779802,3.840214,0.0,0.976248,0,1,0.976248,0.0,0.013249,6.463499,3.1187513,-10,-9
2327,9015,Deity,Religions and cultures > Asian > Jainism,Jainism,4,Does Jainism believe in gods?,7.278937,7.565038,11.739213,3.332056,1.347645,1.79822,4,7,0.450575,0.013426,0.024404,6.416372,3.1588368,-6,-3
2328,9015,Deity,Religions and cultures > Asian > Zoroastrianism,Zoroastrianism,4,Who is Ahura Mazda and what role does he play in Zoroastrianism?,2.538886,9.556717,6.354392,0.666228,1.212704,1.295098,3,4,0.082394,0.012082,0.017576,6.4793334,3.0291357,-7,-6
2329,9015,Deity,"Local, regional, and universal deities","Local, regional, and universal deities",2,What's the difference between local gods and universal gods?,8.226047,7.126544,13.1152,3.926609,0.979611,1.509916,1,6,0.530305,0.00976,0.020492,6.2897797,3.3272984,-9,-4
2330,9015,Deity,Skeptical interpretations,Skeptical interpretations,2,How do skeptics and atheists explain belief in deities?,7.797299,7.289996,6.643878,-1.149097,1.086151,1.308762,2,4,0.222611,0.010821,0.017762,6.7491736,3.3637404,-8,-6
2331,9113,Ethics,Introduction,Introduction,0,What is ethics?,2.876842,9.850835,8.878989,1.703433,0.204682,0.041889,2,1,-0.162792,0.002039,0.000568,7.8466635,3.8378026,-8,-9
2332,9113,Ethics,Definition,Definition,2,How is ethics defined?,7.875119,8.20947,11.888919,2.135383,6.785912,3.397458,29,14,-3.388453,0.067607,0.046108,7.8347383,3.8895802,19,4
2333,9113,Ethics,Normative ethics,Normative ethics,2,What are the main approaches to determining right and wrong?,8.544059,8.849208,11.085385,3.103897,2.486469,2.421623,10,8,-0.064846,0.024772,0.032865,7.8468857,3.845535,0,-2
2334,9113,Ethics,Normative ethics > Consequentialism,Consequentialism,3,Does the morality of an action depend on its consequences?,5.943184,9.166195,10.409803,2.758714,1.79256,1.534759,8,5,-0.257801,0.017859,0.020829,8.019489,3.7204912,-2,-5
2335,9113,Ethics,Normative ethics > Consequentialism > Types,Types,4,What are the different types of consequentialist theories?,8.230551,8.485366,11.008827,2.96888,1.220582,1.247184,3,3,0.026602,0.01216,0.016926,7.9965672,3.7565868,-7,-7
2336,9113,Ethics,Normative ethics > Consequentialism > Utilitarianism,Utilitarianism,4,How does utilitarianism determine what's morally right?,8.260285,8.860537,10.681068,2.812655,1.56537,2.228708,5,9,0.663338,0.015595,0.030247,7.9299593,3.7557135,-5,-1
2337,9113,Ethics,Normative ethics > Deontology,Deontology,3,What is deontology and how does it differ from consequentialism?,8.784122,8.628436,11.175544,3.229196,2.947153,4.482327,11,17,1.535173,0.029362,0.060832,7.963194,3.723472,1,7
2338,9113,Ethics,Normative ethics > Deontology > Agent-centered and patient-centered,Agent-centered and patient-centered,4,What's the difference between agent-centered and patient-centered deontology?,6.052555,9.190309,10.285858,2.812764,1.889677,3.545625,9,18,1.655948,0.018826,0.048119,7.9875684,3.7076366,-1,8
2339,9113,Ethics,Normative ethics > Deontology > Kantianism,Kantianism,4,What are Kant's main ideas about morality?,8.798103,8.282186,11.341187,3.177601,2.667516,3.446262,10,14,0.778746,0.026576,0.046771,7.939951,3.7057278,0,4
2340,9113,Ethics,Normative ethics > Deontology > Others,Others,4,What other deontological theories exist besides Kantianism?,8.807521,8.501416,11.505942,3.173229,1.874186,1.502925,6,4,-0.371261,0.018672,0.020397,7.9565806,3.593141,-4,-6
2341,9113,Ethics,Normative ethics > Virtue ethics,Virtue ethics,3,How does virtue ethics approach moral questions?,8.755633,7.710227,11.578699,3.182944,1.20264,1.859964,3,6,0.657324,0.011982,0.025242,7.8408184,3.770047,-7,-4
2342,9113,Ethics,Normative ethics > Other traditions,Other traditions,3,What do non-Western traditions say about ethics?,8.505899,8.82917,11.039436,2.857282,3.391573,1.281493,14,3,-2.11008,0.03379,0.017392,7.6364574,3.6592836,4,-7
2343,9113,Ethics,Metaethics,Metaethics,2,What is metaethics?,8.074614,8.341378,11.567997,2.952363,1.278925,1.526646,3,5,0.24772,0.012742,0.020719,7.925335,3.82985,-7,-5
2344,9113,Ethics,Metaethics > Basic concepts,Basic concepts,3,What are the fundamental concepts studied in metaethics?,8.656081,8.816566,11.179812,3.205718,0.985997,1.478591,1,5,0.492594,0.009823,0.020067,7.9898324,3.778044,-9,-5
2345,9113,Ethics,"Metaethics > Realism, relativism, and nihilism","Realism, relativism, and nihilism",3,Are moral truths objective or relative to cultures?,8.042679,9.073412,10.878911,2.925614,1.475788,4.395371,4,19,2.919583,0.014703,0.059652,8.060634,3.729457,-6,9
2346,9113,Ethics,"Metaethics > Realism, relativism, and nihilism > Naturalism and non-naturalism",Naturalism and non-naturalism,4,Can moral facts be reduced to natural facts?,8.302667,7.608358,11.711319,3.436545,1.133857,0.972807,2,1,-0.161051,0.011296,0.013202,8.139329,3.814416,-8,-9
2347,9113,Ethics,Metaethics > Cognitivism and non-cognitivism,Cognitivism and non-cognitivism,3,Do moral statements express beliefs or just emotions?,5.912054,9.136703,10.317962,2.846855,1.929743,1.473749,7,4,-0.455995,0.019226,0.020001,8.1599655,3.7431834,-3,-6
